date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1965-04-01,32.58510922426276,32.78463986744803,-0.00610469722224094,19.485350082239503,19.519272020909693,-0.001739380893520437,5.669753937204146,5.511947393274021,0.028227729849582106,111.04604785183238,110.24607120682589,0.007230082419963146,31.009275844286222,31.33953886762543,-0.01059414244859358,16.277374982273695,16.39328752591059,-0.0070958481461715905,19.52512624220572,19.36345045069892,0.008314869647445544,0.038733333333333335,0.03979505541535771,-0.0010617220820243745,0.01498257839721262,0.01784262143661631,-0.0028600430394036883,0.04666666666666667,0.045840213686364595,0.000826452980302074
1965-07-01,33.19885308549965,33.0912935945086,0.003245115323115222,19.75140426882411,19.682695524885947,0.003484741065601149,5.8144723735715,5.578568391748605,0.0414178635832092,110.94573518338447,110.53715821201736,0.003689471711090242,31.32676430832857,31.594117410188396,-0.008498123469780072,16.534650471029906,16.471577355021747,0.003821896468492625,19.763041749693006,19.522890080700247,0.012225987735602573,0.03866666666666667,0.040905516817606784,-0.002238850150940115,0.01539619146842619,0.01886821715970044,-0.0034720256912742498,0.04366666666666667,0.04476397589898542,-0.0010973092323187453
1965-10-01,33.85120735038733,33.39295401917883,0.01362974616667989,20.162567240353678,19.844198059570186,0.015916103149244076,5.865939786163766,5.641655004991789,0.038985242547949106,111.62471222871224,110.81101096668804,0.0073163148437958014,31.668450862783278,31.85596535528812,-0.005903715399584009,16.729186485517367,16.547147843694052,0.010941136483521685,19.991408620877813,19.67439995295306,0.015984316412247068,0.04166666666666667,0.04202595955018485,-0.0003592928835181794,0.01517249336563986,0.019974941862872134,-0.0048024484972322735,0.04100000000000001,0.04374375404767367,-0.0027437540476736647
1966-01-01,34.58104992581534,33.6872780234023,0.026185582660638307,20.431194957012167,20.002775068960933,0.021191880051336653,6.266651166473434,5.700562996207387,0.09467716650224633,112.93101223431654,111.06174059374193,0.016690852830053338,32.031912093589476,32.12370780780621,-0.0028616597268165123,16.893508477527604,16.619730371107647,0.016338868245358906,20.19061117852675,19.81746405510388,0.01865413128326754,0.0461,0.043147711137273614,0.0029522888627263877,0.01972397929844738,0.02115426891428011,-0.0014302896158327298,0.03866666666666667,0.04279673920486059,-0.0041300725381939185
1966-04-01,34.603272565783215,33.97214021516967,0.0184074771332714,20.426686452552254,20.15759376885376,0.013261126018019098,6.168598037049891,5.754775858138819,0.06944149548870127,113.72336417381652,111.28392748089745,0.02168402862770069,32.47900663203348,32.395803216999276,0.0025650467676840982,16.74627375637479,16.68916798773961,0.003415885729840973,20.212227071733704,19.951767194381752,0.012970001282720744,0.04586666666666667,0.044261874545002564,0.0016047921216641031,0.022885913720105178,0.022394670151762303,0.0004912435683428751,0.03833333333333334,0.04193840759669759,-0.003605074263364254
1966-07-01,34.79641567668142,34.24591917548121,0.01594697423088487,20.55979706221004,20.308069290659937,0.012319260955471645,6.079071427150422,5.804117454456252,0.04628438688759817,113.9312503917604,111.47329243748892,0.021810167237931388,32.88438146433814,32.67059802128944,0.006522287173056807,16.74690423426787,16.755474670706864,-0.0005116315262423399,20.079040667401646,20.077236597760876,8.98524347796581e-05,0.05043333333333333,0.0453613979200404,0.005071935413292927,0.02684831556746281,0.02368372348214677,0.0031645920853160397,0.03766666666666667,0.04118165415399978,-0.0035149874873331155
1966-10-01,34.9778186741312,34.50735742471752,0.013541548427564276,20.570249224704533,20.453774600698498,0.0056783770148221,6.122257888155082,5.848676666258769,0.04571553969886133,113.28990734317257,111.6270679748969,0.014786519896145656,33.24883428032565,32.94643413039236,0.009136672782127153,16.831040110264144,16.81870296381162,0.0007332684221781349,20.05283787621008,20.193977925371538,-0.0070137537561056895,0.0521,0.04644023240413189,0.005659767595868108,0.0315962948229811,0.025009313839491794,0.006586980983489303,0.037,0.04053712063616765,-0.003537120636167651
1967-01-01,35.170640329217555,34.75552749260007,0.011873029111534983,20.594720750107008,20.59443544528489,1.3853394848162282e-05,5.949932260155998,5.8887316335971285,0.010339202514436874,112.78373650997604,111.74402799136517,0.009261357520427005,33.60030921808949,33.22173232704993,0.011331019908929374,16.910801562714738,16.878903121525564,0.0018880573809756385,20.225989463209405,20.30211610135511,-0.0037567375339646603,0.04513333333333333,0.04749549909865511,-0.0023621657653217776,0.026673433711159822,0.026361304027908965,0.00031212968325085647,0.03833333333333334,0.04001325193542211,-0.0016799186020887702
1967-04-01,35.06010542570063,34.989795213023186,0.0020074328627908145,20.791100124987647,20.72985044491938,0.002950304540503712,5.678075056281113,5.924751496435735,-0.04252646785987668,111.67366465641967,111.82401102129931,-0.0013453955357887182,33.88197555583068,33.49505247820748,0.011485437761979522,16.91688667060686,16.936136062504367,-0.0011372333941266355,20.528536386612902,20.40170390712404,0.006197514822265937,0.0366,0.048527856459735515,-0.011927856459735514,0.02315695267927076,0.02773367371462454,-0.004576721035353781,0.03833333333333334,0.03961628224358642,-0.0012829489102530803
1967-07-01,35.21864778994322,35.209795400096624,0.0002513867833009442,20.78834503923964,20.859820110086254,-0.003432330848687215,5.813989476911469,5.957266739122817,-0.024344782891124073,111.49287548494213,111.86753966959088,-0.003354797991246272,34.04566720635511,33.76514821445639,0.008273623915295847,16.982619508805122,16.99048563355092,-0.00046307953620416953,20.783582643686746,20.49276081189205,0.014091686420933502,0.043,0.04953648658989526,-0.006536486589895266,0.024869545908737578,0.02912059764791682,-0.004251051739179241,0.03799999999999999,0.03935139580335757,-0.0013513958033575801
