date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1990-07-01,49.66656517653243,49.2953792420186,0.007501624536199625,31.762043535746827,31.523045161840027,0.007553106586429159,8.263440543822597,8.158168248311418,0.012821367134022932,112.78518557839274,111.75443132853984,0.009181110259922853,56.33641653158277,55.738314625325245,0.010673370849889174,19.92912984807034,19.973057688746295,-0.002201776951783252
1990-10-01,49.08142519481467,49.445918998870425,-0.007398869214136905,31.615475033419543,31.6492995685004,-0.0010693008397364423,7.744281643347464,8.128963043356626,-0.04847864993546169,111.99964964890879,111.61095461580636,0.003476538385748462,56.44019642408699,55.842532578721524,0.01064579557777634,19.771272764428637,20.037683211408957,-0.013384647635034774
1991-01-01,48.747817633760775,49.59676385028591,-0.017265156693575534,31.28784171221887,31.775755409418323,-0.015474012112867364,7.468001938273994,8.106619024177043,-0.08205340623737989,110.65439946650804,111.46963990367969,-0.007340440053669184,56.443464913534946,55.93691476633599,0.009014982495064494,19.791332000250353,20.103484909710858,-0.015649114546584908
1991-04-01,49.028523295010025,49.75092297017602,-0.014626778783976224,31.424190236359216,31.904241053703235,-0.015160963336537936,7.4143888016870445,8.092811338159963,-0.0875536336024143,109.75207682933883,111.3407166304141,-0.014371044098965058,56.38426316153337,56.02350878095986,0.006418695307593758,20.01886883424132,20.170223122327833,-0.007532143488933496
1991-07-01,49.15631853056211,49.91090469265582,-0.015234115403128357,31.471682128195628,32.03630476418071,-0.017781622145111697,7.504818701199009,8.088812154487075,-0.07493658370071055,109.35392986425666,111.23385928754612,-0.017045140585739915,56.28986685679558,56.10469521191993,0.00329503152118793,20.13032055775924,20.23745709582541,-0.005308035063768646
1991-10-01,49.19153817131955,50.07879292837721,-0.01787600331474737,31.40976461392213,32.173216054928446,-0.024015487339598796,7.68581368522342,8.095480726524485,-0.051929719927338525,108.8683597132921,111.15771671602545,-0.020810620836905436,56.20293348592337,56.183096161777684,0.00035302117912472397,20.214031668808683,20.30464459210694,-0.004472657190055074
1992-01-01,49.67055450508202,50.25622350734592,-0.011722097323202618,32.00784638737409,32.31590808361176,-0.009578546965087309,7.468940612595722,8.113339204821052,-0.08275635241693902,107.97507254836525,111.11975139905663,-0.028708070467879487,56.19537671105947,56.261465167377416,-0.0011753569248833529,20.52143848568838,20.371168575851957,0.007349523400074887
1992-04-01,50.09641139487964,50.444295595116365,-0.006920293262536958,32.172968315675526,32.46484499253795,-0.009031204670278292,7.843259418026937,8.142694912457717,-0.03746670548847275,108.14105674168295,111.12600482139104,-0.02722828017147716,56.13192091642875,56.34258374469211,-0.0037459702576727594,20.68490493672568,20.4363468884918,0.012089178436315073
1992-07-01,50.455702543430874,50.643758609155064,-0.003720223242982268,32.478521581385145,32.62030629125541,-0.004355990382516328,7.869291655853465,8.18348350657938,-0.039149863744443625,108.04457889799039,111.1805732438639,-0.028611755976982955,56.139366632539584,56.4292082478896,-0.005149612246072799,20.84437928595645,20.49958313098886,0.016679782426875622
1992-10-01,50.82633073952521,50.85515942980407,-0.0005670391140668585,32.76843006640619,32.78239406919829,-0.0004260511805140865,8.048781938615699,8.23549272927914,-0.022932427380572218,108.39744153233863,111.28572674171981,-0.0262965221167768,56.13208322454512,56.52398076343939,-0.006957443849359812,20.95399116696417,20.560429527364178,0.018960805609042453
