date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1986-04-01,45.42207967432207,45.264975232093455,0.0034647635112903252,28.49491162813424,28.458840779788044,0.0012666716991951432,8.546476865191202,8.419014925391108,0.015026306300554904,108.71590670034273,109.68164873727486,-0.008843948181092465,52.21259332039728,52.088899043203405,0.002371861272163489,19.169881900848072,19.009849090883236,0.0083831783532613,25.807538012174934,25.494059859050047,0.012221141944301905,0.0614,0.07347756289863581,-0.012077562898635812,0.020989079622234286,0.033144421881046215,-0.01215534225881193,0.07166666666666667,0.06944499554332911,0.002221671123337557
1986-07-01,45.72594523361404,45.57574987471958,0.003290092132490763,28.949946960479174,28.689627583769735,0.009032722698663953,8.294694835176331,8.442453588424875,-0.017656841931654732,108.95496090388228,110.0186612959668,-0.009715405428248225,52.522651266703285,52.37409727859591,0.0028323868848363354,19.230699731398943,19.065762289407335,0.008613770207973381,26.268174392562038,25.686897423533967,0.0223770732637254,0.055233333333333336,0.07200646254316909,-0.01677312920983575,0.01838463127452994,0.03278566022978953,-0.01440102895525959,0.06966666666666665,0.06809633228148584,0.0015703343851808105
1986-10-01,45.83748811126896,45.881476862006046,-0.0009592073814324031,29.05970266776875,28.916690360284875,0.004933476888829169,8.287063938662214,8.460391286655875,-0.02069968655133625,109.45267708288355,110.34407764828583,-0.00811117938189998,52.755293636799536,52.65549487275496,0.0018935214369246722,19.1908768001149,19.1209515335521,0.0036503266614840157,26.626516017186205,25.866764118773016,0.02894865602891361,0.05353333333333333,0.07073617814040664,-0.017202844807073313,0.01743654775003267,0.032635071568706576,-0.015198523818673905,0.06833333333333333,0.06679332293921615,0.0015400103941171778
1987-01-01,46.01773972076651,46.18128047509027,-0.0035475632060402162,29.07454236741082,29.139266006771635,-0.002223653385270641,8.48986580997597,8.472877848157323,0.0020029740283211694,110.42574364979527,110.65484535672442,-0.00207256358387653,52.94740558626626,52.93198812115152,0.00029122692686200935,19.131463902911253,19.17556152062601,-0.0023023263595249865,26.783024941128012,26.031942994487085,0.028443928466900914,0.05536666666666666,0.06966479682433033,-0.014298130157663666,0.019795196563153983,0.03267437112180524,-0.012879174558651257,0.06599999999999999,0.0655529042051207,0.00044709579487929585
1987-04-01,46.379926717484686,46.474239711216235,-0.0020314226015316628,29.46494116806297,29.356663918654498,0.0036815510745187296,8.439862041212006,8.479864539594258,-0.004728512925463946,110.71397276019891,110.94732159408242,-0.0021054548180368116,53.21611735781633,53.2025159688925,0.000255620441133253,19.2153206365186,19.22978261079977,-0.0007523441864769609,26.747505051935338,26.181178043145717,0.02140044260794083,0.05656666666666666,0.06877965395091759,-0.01221298728425093,0.030715901086271424,0.032875775035706725,-0.002159873949435301,0.06266666666666666,0.06439297527429641,-0.001726308607629748
1987-07-01,46.657850937017876,46.759312938651306,-0.0021722355361819545,29.777374782619944,29.568138207678665,0.007051499983674159,8.372107587971536,8.48132384046036,-0.012960895451781695,111.18144153391731,111.2176904361684,-0.00032598061198285677,53.47394657875469,53.46600914793115,0.0001484464956837961,19.245013841253844,19.283779659975576,-0.002012304475712323,26.639904858937843,26.313687279879165,0.01232104160430536,0.06043333333333334,0.06805914854479728,-0.007625815211463938,0.03503595795685066,0.033203449972933056,0.0018325079839176042,0.06,0.063331714776712,-0.0033317147767119998
1987-10-01,47.341963527377494,47.035380778843916,0.006496979316599649,29.786487433856788,29.772997383498538,0.000452994200010437,8.947140802915932,8.477213956034827,0.05395216498478472,112.06906081225574,111.46196551308195,0.005431879429577791,53.7175415637316,53.72139047717389,-7.164839357232111e-05,19.39564250051574,19.337710335204786,0.00299133456146361,26.658561334669216,26.42906360914146,0.008646050955518625,0.058633333333333336,0.0674740465135456,-0.008840713180212269,0.03770299497782181,0.033620212674787875,0.004082782303033938,0.05833333333333333,0.06238622239945643,-0.004052889066123104
1988-01-01,47.45752870571937,47.30124203153485,0.0032986248065589585,30.23192409188595,29.97067123486932,0.008679177220530132,8.498970585761647,8.467435493324256,0.003717361072825831,111.87371559705687,111.67612091852602,0.0017677913173104187,54.081960201165586,53.967572908378344,0.002117312906934732,19.41904218937887,19.391709704978314,0.0014085008707711566,26.841985689411644,26.527134926214313,0.011799123250764598,0.05723333333333334,0.06699034763023165,-0.009757014296898313,0.03613451481696672,0.034090025200064766,0.0020444896169019566,0.057,0.061571515507883194,-0.004571515507883192
1988-04-01,47.970481343717715,47.55587176747837,0.008680582189559694,30.424683174994758,30.160592109621476,0.008718050278854417,8.637630659544133,8.452185785639493,0.021703235213055283,113.20300629389624,111.85650342826588,0.011965892341692985,54.34545953149595,54.20345384475517,0.002616438310346414,19.44569789107531,19.44595071208342,-1.3001300648962655e-05,27.03550745051077,26.60790782413584,0.01594263456113154,0.0621,0.06656852622218692,-0.004468526222186922,0.03756991529234033,0.034579401346496716,0.002990513945843612,0.05466666666666666,0.06090007841167946,-0.006233411745012796
1988-07-01,48.13401092353698,47.79833328294052,0.0069982447185741314,30.63159897854618,30.3423524306993,0.009487615969300034,8.583018681459889,8.431691311712392,0.017788297312397727,113.21684117602896,111.99958978483043,0.010809719690269226,54.626214245159424,54.42799142549035,0.003635312123013712,19.47528263959862,19.5006254024409,-0.001300432379223615,26.89714986618207,26.67162213382037,0.00842016930457401,0.07010000000000001,0.06616295848280739,0.003937041517192624,0.040495278817031855,0.035056132717827274,0.005439146099204581,0.05466666666666666,0.06038153822333996,-0.005714871556673301
1988-10-01,48.66692710447057,48.02794434694435,0.013216669082545707,30.95623308535299,30.51571145853386,0.01433269018179173,8.677453215834039,8.406300675027314,0.03174657226558697,114.23464286352333,112.10271312150783,0.01883907131521223,54.89525596093885,54.64022506858461,0.004656598041033355,19.54305376814861,19.555927823642158,-0.0006585366387912295,26.8404483119489,26.71882104825222,0.0045417898423680825,0.07726666666666666,0.06572522777660007,0.011541438890066591,0.04200300273779023,0.035489879989016135,0.0065131227487740945,0.05333333333333333,0.060021626173018816,-0.006688292839685486
1989-01-01,49.023633337357985,48.244234573618826,0.016026164899188178,31.045737223878742,30.68061544914818,0.011830474909019006,8.943996222543234,8.3764607590865,0.06555701257000068,115.04745004599516,112.16399610996719,0.025382601052340803,55.147324878259575,54.83931415228519,0.005600889960442501,19.564383387488675,19.612038294325057,-0.0024328373187323393,26.636937943119232,26.75022475533045,-0.004243978384408376,0.08539999999999999,0.06520937811902033,0.020190621880979656,0.04572219690862567,0.03585370330133504,0.009868493607290627,0.052000000000000005,0.059822501696147244,-0.00782250169614724
1989-04-01,49.29067375762234,48.447139752011616,0.017261588331805022,31.210463179464043,30.837296123431646,0.012028526397546369,8.791555702558142,8.342785759581162,0.052394497010817886,115.23347733887536,112.18292399722183,0.026829518977190325,55.49145823311137,55.024577327348666,0.008449157280683295,19.60756880538594,19.66913113487331,-0.0031348040948144806,26.480280848448235,26.76666220062526,-0.01075682836194325,0.08410000000000001,0.06457666692482975,0.019523333075170263,0.04823892394092777,0.03612473349777369,0.01211419044315408,0.052333333333333336,0.0597821440451317,-0.0074488107117983635
1989-07-01,49.54290639235635,48.637096109236026,0.018452555755151145,31.397481423870914,30.98622879046867,0.013184807047295077,8.668017678186985,8.306226883353075,0.042634662716046545,115.22494113220272,112.16080868965635,0.026952594308685462,55.780373321233014,55.19552947710045,0.010540112650778255,19.67306551195966,19.727352753140487,-0.002755670011879374,26.732317530895788,26.76891963019036,-0.0013682713502420896,0.07843333333333334,0.06380097074746556,0.01463236258586778,0.04159032926390771,0.03628626922982636,0.005304060034081348,0.052333333333333336,0.059893643408818587,-0.007560310075485251
1989-10-01,49.53015459231523,48.81508677321744,0.01454224751135813,31.487813986565257,31.128140619542606,0.011488360279954701,8.581962726509943,8.267993883802246,0.03727074126676566,114.96774967499186,112.1008868186809,0.025252410417102134,56.03154717505886,55.35198454747125,0.012202361501065795,19.665641758560785,19.786812604483778,-0.006142645819205317,27.003033524474677,26.757627090285872,0.009129654879407756,0.07653333333333333,0.062868368223537,0.013664965109796326,0.03927584628684766,0.03632918051801432,0.0029466657688333384,0.05366666666666667,0.060145434469359445,-0.006478767802692777
1990-01-01,49.67258082344678,48.982685823586095,0.013986202041842422,31.61637620301821,31.264036996271667,0.011206761418364852,8.549887394984232,8.229495798686383,0.03819336370150017,114.37989699804199,112.00831544073436,0.020952224416936893,55.9286737721989,55.49413288932732,0.00779989481421417,19.800748706354685,19.847587386046055,-0.002362707043821466,26.88613512989854,26.73341192578216,0.005696564984311259,0.0776,0.061774083216269426,0.015825916783730576,0.04236563824973594,0.03624765242038013,0.006117985829355806,0.053,0.06052122671510861,-0.00752122671510861
1990-04-01,49.74849501621128,49.141944796159315,0.012267269265289205,31.58030478426093,31.39517192140266,0.005879539333841777,8.469891896959195,8.192306932117521,0.03332221063688001,113.63251488674764,111.89003241685843,0.01545315238741729,56.15211588355496,55.62260354953659,0.009474705870770705,19.887920544078224,19.90967842388326,-0.0010934268667983638,26.754715091181115,26.697070929610483,0.002156866522487366,0.07746666666666667,0.060521880192081795,0.016944786474584875,0.03785035138486981,0.03603771166107186,0.00181263972379795,0.05333333333333333,0.061000680404543706,-0.007667347071210376
1990-07-01,49.66656517653243,49.2953792420186,0.007501624536199625,31.762043535746827,31.523045161840027,0.007553106586429159,8.263440543822597,8.158168248311418,0.012821367134022932,112.78518557839274,111.75443132853984,0.009181110259922853,56.33641653158277,55.738314625325245,0.010673370849889174,19.92912984807034,19.973057688746295,-0.002201776951783252,26.75557416446551,26.649508842402522,0.00397211110053286,0.07476666666666666,0.05912541481538296,0.015641251851283705,0.044861257233035134,0.03569920870538093,0.009162048527654204,0.057,0.06155875502944545,-0.004558755029445451
1990-10-01,49.08142519481467,49.445918998870425,-0.007398869214136905,31.615475033419543,31.6492995685004,-0.0010693008397364423,7.744281643347464,8.128963043356626,-0.04847864993546169,111.99964964890879,111.61095461580636,0.003476538385748462,56.44019642408699,55.842532578721524,0.01064579557777634,19.771272764428637,20.037683211408957,-0.013384647635034774,26.683881638614995,26.59167504385151,0.003461500642075954,0.06989999999999999,0.05760893324212836,0.01229106675787163,0.0504322296525852,0.03523312691842615,0.015199102734159052,0.06133333333333333,0.06216561798967507,-0.0008322846563417405
1991-01-01,48.747817633760775,49.59676385028591,-0.017265156693575534,31.28784171221887,31.775755409418323,-0.015474012112867364,7.468001938273994,8.106619024177043,-0.08205340623737989,110.65439946650804,111.46963990367969,-0.007340440053669184,56.443464913534946,55.93691476633599,0.009014982495064494,19.791332000250353,20.103484909710858,-0.015649114546584908,26.692984520802742,26.524589622653597,0.006328565812611764,0.06023333333333333,0.05600645741068054,0.0042268759226527924,0.04085274682872719,0.03464617594565609,0.006206570883071104,0.066,0.0627885874632003,0.0032114125367996987
1991-04-01,49.028523295010025,49.75092297017602,-0.014626778783976224,31.424190236359216,31.904241053703235,-0.015160963336537936,7.4143888016870445,8.092811338159963,-0.0875536336024143,109.75207682933883,111.3407166304141,-0.014371044098965058,56.38426316153337,56.02350878095986,0.006418695307593758,20.01886883424132,20.170223122327833,-0.007532143488933496,26.746900867907804,26.44933060667448,0.011187761117086303,0.0556,0.0543596911761257,0.0012403088238742976,0.03712319163851885,0.033954564871728175,0.0031686267667906734,0.06833333333333333,0.06339446145007874,0.004938871883254592
1991-07-01,49.15631853056211,49.91090469265582,-0.015234115403128357,31.471682128195628,32.03630476418071,-0.017781622145111697,7.504818701199009,8.088812154487075,-0.07493658370071055,109.35392986425666,111.23385928754612,-0.017045140585739915,56.28986685679558,56.10469521191993,0.00329503152118793,20.13032055775924,20.23745709582541,-0.005308035063768646,26.57710416808068,26.36707706814377,0.007933948424765358,0.05376666666666666,0.052712980191001686,0.0010536864756649708,0.031072513018989723,0.033178381888101745,-0.0021058688691120223,0.06866666666666667,0.06395204508320343,0.004714621583463238
1991-10-01,49.19153817131955,50.07879292837721,-0.01787600331474737,31.40976461392213,32.173216054928446,-0.024015487339598796,7.68581368522342,8.095480726524485,-0.051929719927338525,108.8683597132921,111.15771671602545,-0.020810620836905436,56.20293348592337,56.183096161777684,0.00035302117912472397,20.214031668808683,20.30464459210694,-0.004472657190055074,26.430581981882714,26.279184184368777,0.005744598197809481,0.0454,0.05111144530086131,-0.005711445300861311,0.024999223626595457,0.03233969557796541,-0.007340471951369956,0.07100000000000001,0.06443323029039454,0.006566769709605472
1992-01-01,49.67055450508202,50.25622350734592,-0.011722097323202618,32.00784638737409,32.31590808361176,-0.009578546965087309,7.468940612595722,8.113339204821052,-0.08275635241693902,107.97507254836525,111.11975139905663,-0.028708070467879487,56.19537671105947,56.261465167377416,-0.0011753569248833529,20.52143848568838,20.371168575851957,0.007349523400074887,26.501726395381315,26.187123982374192,0.011942038954743328,0.038933333333333334,0.049600865905304645,-0.010667532571971311,0.026027185665739916,0.0314592583564646,-0.005432072690724682,0.07366666666666667,0.06481285563796185,0.00885381102870482
1992-04-01,50.09641139487964,50.444295595116365,-0.006920293262536958,32.172968315675526,32.46484499253795,-0.009031204670278292,7.843259418026937,8.142694912457717,-0.03746670548847275,108.14105674168295,111.12600482139104,-0.02722828017147716,56.13192091642875,56.34258374469211,-0.0037459702576727594,20.68490493672568,20.4363468884918,0.012089178436315073,26.30125669431332,26.092444795071337,0.007970920125389469,0.0368,0.048223451750618734,-0.011423451750618735,0.027237533413217996,0.0305532348437751,-0.0033157014305571046,0.07600000000000001,0.06506986392328368,0.010930136076716335
1992-07-01,50.455702543430874,50.643758609155064,-0.003720223242982268,32.478521581385145,32.62030629125541,-0.004355990382516328,7.869291655853465,8.18348350657938,-0.039149863744443625,108.04457889799039,111.1805732438639,-0.028611755976982955,56.139366632539584,56.4292082478896,-0.005149612246072799,20.84437928595645,20.49958313098886,0.016679782426875622,26.132058132949314,25.996868351032052,0.005186758834824445,0.030833333333333334,0.04701474537523314,-0.016181412041899806,0.026824951171875,0.029634394614641024,-0.0028094434427660235,0.07633333333333332,0.06518873157563126,0.011144601757702058
1992-10-01,50.82633073952521,50.85515942980407,-0.0005670391140668585,32.76843006640619,32.78239406919829,-0.0004260511805140865,8.048781938615699,8.23549272927914,-0.022932427380572218,108.39744153233863,111.28572674171981,-0.0262965221167768,56.13208322454512,56.52398076343939,-0.006957443849359812,20.95399116696417,20.560429527364178,0.018960805609042453,26.056775328186422,25.90222086320467,0.005949111112301786,0.0307,0.0460031496602333,-0.015303149660233297,0.026525480215718433,0.028713434930412382,-0.0021879547146939488,0.07366666666666667,0.06516076635932383,0.008505900307342842
1993-01-01,50.78217392618773,51.07894133812646,-0.005826919346927806,32.82252365674009,32.951125000216855,-0.003910426439085679,8.178843616440211,8.298344801689973,-0.014505299994283405,109.08843789718713,111.4418179469625,-0.021343732461946985,56.19954203058952,56.629381566761886,-0.0076193515275368995,20.84072975533091,20.618648917626867,0.010713279788910235,25.77119530341499,25.810385789075948,-0.001519553777606486,0.029600000000000005,0.04520695410417846,-0.015606954104178453,0.02622506586375617,0.027799297150287453,-0.0015742312865312837,0.07133333333333333,0.06498424141477913,0.006349091918554206
1993-04-01,50.960221955562645,51.31554356314954,-0.006948332976851823,33.070037562185824,33.126509435896004,-0.0017061883125508714,8.191422006527338,8.371568472606706,-0.021753749168701653,110.07589340355051,111.64743545204227,-0.01417594056747351,56.309326271743046,56.747667523405184,-0.007754380041700593,20.777463487402823,20.67424766720888,0.00498006140833418,25.67268606048182,25.723315945447915,-0.001970188316885224,0.029666666666666668,0.044634883737090236,-0.014968217070423569,0.026276040498302455,0.02689955516176784,-0.0006235146634653854,0.07066666666666667,0.06466274607010702,0.006003920596559645
1993-07-01,51.06899905950914,51.565232248808755,-0.00967001067437323,33.297440812502195,33.30847856186476,-0.0003314344901257371,8.131832002008865,8.454631478399635,-0.038928158492306686,110.43451582185268,111.89973063929902,-0.013180479865336103,56.40046052387265,56.880850840178475,-0.008481420107819382,20.766081447005572,20.727372251002418,0.0018657982781777882,25.57593839240197,25.642915026087724,-0.002615313205644121,0.030033333333333335,0.044285909242675135,-0.0142525759093418,0.024207210152465297,0.026020798957801065,-0.0018135888053357682,0.068,0.0642038378358665,0.003796162164133504
1993-10-01,51.61703245397705,51.82806026222535,-0.004080002162408114,33.50486351480924,33.49692815977801,0.00023686993645988252,8.486454446693621,8.546890461806509,-0.007096230253003988,111.16896365608665,112.1948939144981,-0.009186244222006756,56.46232448228199,57.03069621353751,-0.01001606053694104,20.890673038302346,20.77823647230433,0.005396677772622649,25.515839516843062,25.571035089612437,-0.002160852260841839,0.030600000000000002,0.044149646168970644,-0.013549646168970642,0.02297714091760983,0.025169228834669974,-0.0021920879170601454,0.06633333333333333,0.06361882667298935,0.0027145066603439794
1994-01-01,51.994537909411996,52.103773032028215,-0.002098692317334283,33.76758088525782,33.69174627675867,0.00224830705060608,8.780718385650768,8.64748367912559,0.015289850513410475,111.58491005889869,112.52819784170742,-0.00841801144058163,56.63648864202504,57.19869631693937,-0.009877653314910972,20.969821418183543,20.827081499886287,0.006830193782370042,25.405937341684865,25.509472337937265,-0.0040669471034440186,0.032433333333333335,0.04420680220407093,-0.011773468870737595,0.02055246673610389,0.024349911595654087,-0.0037974448595501954,0.06566666666666666,0.06292139514375997,0.0027452715229066976
1994-04-01,52.582243515025745,52.3919827687114,0.0036249079680739094,33.98006925780837,33.89282474999383,0.0025708217438120684,9.17820298963034,8.755483725681847,0.04715121713237069,113.14907483740507,112.89424934189333,0.0022546616175231904,56.886379328751126,57.38601710143338,-0.008744735776009982,20.983471046906615,20.874221974444563,0.005220035441583004,25.2782212829883,25.459981672406126,-0.0071646671086949,0.03986666666666666,0.04442961650721458,-0.00456294984054792,0.019410118908836704,0.023566543989084785,-0.004156425080248081,0.062,0.06212692237712546,-0.0001269223771254574
1994-07-01,52.747881821144766,52.6922290116425,0.001055628910682671,34.196632219987634,34.10010191450535,0.002826793139812267,9.006470172755856,8.870009691299582,0.015267338215716464,114.1730100359712,113.28701716682446,0.007790356494028927,57.200616480794054,57.59350103771652,-0.0068450561659076925,20.886362356282657,20.92006529355172,-0.0016123331489876769,25.086945813957445,25.42425467862622,-0.013356003244429093,0.04476666666666666,0.04478296981959596,-1.630315292929646e-05,0.022285739158190987,0.022820449360256206,-0.0005347102020652195,0.06,0.06125250329673473,-0.001252503296734729
