date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
2000-01-01,61.13469718905743,60.60151072283084,40.45145485063525,39.90503302082616,11.922641763543213,11.545828733497437,119.9040844949331,118.07356349821771,66.75663458149094,66.70285947035522,22.214518440690842,22.24835634172483,28.63699589026063,28.765545425584214,0.055200000000000006,0.04274587406885684,0.02562336957241418,0.01699496925938039,0.04033333333333333,0.04557848479777708
2000-04-01,62.05506724879864,60.87477403391836,40.64397626720396,40.15836563876609,12.569921877658128,11.586393926911809,119.86266042140103,117.74266067725819,67.3848085244136,67.20511574757028,22.48020580395007,22.330776299465025,28.847997736939877,29.032969801294048,0.05713333333333334,0.04142190111727413,0.024675102374023927,0.0173155262691215,0.03933333333333334,0.04580738085860611
2000-07-01,61.92018414389497,61.13204895667342,40.92730297862241,40.402848262883055,12.362048853717223,11.616818492408497,119.42932084842033,117.36208693316243,68.1462882458444,67.69993688772307,22.3959565670073,22.414768083152822,28.925429238601225,29.30187598836674,0.06016666666666667,0.0399639660286351,0.025640018333005887,0.01763345169398414,0.04,0.046139903128794894
2000-10-01,62.100388873081855,61.37496619085313,41.17081858846262,40.638542243559826,12.30152834229494,11.638639202355803,118.64451188801223,116.938508958774,68.84114688880808,68.18572190898641,22.477643857934947,22.50040976011475,29.108039845810694,29.571353086206255,0.06016666666666667,0.038387943800951126,0.02522517832040405,0.01794379556980927,0.039,0.04656480956921104
2001-01-01,61.74338743812125,61.60568983623223,41.25156308959322,40.86584969281466,11.62503264622852,11.653879539815922,118.28258253717301,116.47982721639795,69.53000010509123,68.66111537316301,22.314950529758207,22.587768844758017,29.606686898486913,29.84021569119206,0.04816666666666666,0.036722336120132384,0.024492588958322736,0.018246612036587243,0.042333333333333334,0.04706702070126663
2001-04-01,61.9433987373101,61.82688139537167,41.15679778826512,41.085524961217864,11.530934035368539,11.664991526679277,116.81345511223378,115.99491177067802,69.99614610335455,69.12514852456766,22.517127939198694,22.676899669330766,30.083175792088483,30.106939238697887,0.0366,0.035009256373880124,0.02441500366225058,0.01854650609852752,0.044,0.04762672904039298
2001-07-01,61.49886227493584,62.04133448463301,41.02819973923271,41.29858889986069,11.286041234898896,11.6744252048835,114.98654110011203,115.49362223885034,70.40636933781897,69.57738568139868,22.539621437461683,22.767684630185233,30.540470026758516,30.36979813612649,0.0317,0.03329797065648719,0.018359868748643482,0.01885198649541565,0.04833333333333333,0.048221168547416454
2001-10-01,61.4723696324511,62.25195904856076,41.44487052926006,41.50613473027203,10.668341184523477,11.684556110980756,113.33975230921769,114.98616874805046,70.74053562332966,70.01794064520982,22.704494700859353,22.859903307843528,31.045652404857897,30.626996237400654,0.01906666666666667,0.03163873927701273,0.01305131655790559,0.01917522977801451,0.055,0.04882530647751315
2002-01-01,61.82377591347681,62.461363791968445,41.380478950928755,41.70911111047587,10.965623537338958,11.697521000625185,112.07112790705109,114.48227326051169,70.95478549661772,70.44746419201024,22.977632364747453,22.953187316326844,31.403890587576395,30.876792328296098,0.0172,0.030080823812855637,0.00762454473276275,0.01952810492349524,0.057,0.049414180188850375
2002-04-01,62.049665226428175,62.67169963558576,41.649398596164936,41.908450017555765,11.018134706192217,11.714801309635027,112.07077429098263,113.99046131029205,71.24037548229545,70.8670893302416,23.02923469751173,23.047063963928316,31.465968646847557,31.117663223953535,0.01713333333333333,0.02866562829603333,0.010361134456416732,0.019918653463266413,0.05833333333333333,0.049966686223046994
2002-07-01,62.110221333944516,62.88474338535243,41.8277511814476,42.104895564694495,10.931432656119016,11.737417047339866,111.3305944333981,113.51760313899858,71.4888243380038,71.27830556237005,23.123019990063135,23.14106815775407,31.81026205253505,31.348383726804958,0.016433333333333335,0.027426506243680156,0.015082559145447094,0.020347477203617403,0.05733333333333333,0.050466462259103846
2002-10-01,61.998636155812996,63.101902698757165,41.88545951050572,42.299043658679864,10.887764061888504,11.765951539055399,111.13086756746273,113.06925942987117,71.70390052494055,71.68288018737456,23.084149577349155,23.23471594597511,32.1779438677179,31.567928383139368,0.013333333333333332,0.026389603488578786,0.019399954883825954,0.020809204501458303,0.05866666666666667,0.05090237513046571
2003-01-01,61.87612427160255,63.32411445219801,41.90273197518124,42.49132708896832,10.854615889596854,11.800477212603415,109.7724496713817,112.64954310876227,71.61017514093011,72.08275932510466,23.234083146311693,23.32750422383568,32.31412920522827,31.775551989383345,0.011566666666666664,0.025574195130442942,0.02513945518673233,0.02129517313991287,0.05866666666666667,0.05126758346499878
2003-04-01,62.24053435023337,63.551628608171384,42.15178143186823,42.68192534823217,10.851666036840095,11.840501905262315,109.11122654398966,112.26130803877085,71.80757590281198,72.47994977255127,23.440283501501433,23.418826899388375,32.74320722690635,31.97089207211781,0.0104,0.024991396100139313,0.01861025239922043,0.021795840121093823,0.06133333333333333,0.05156009857277938
2003-07-01,63.06674059879457,63.783777146316666,42.643251427970185,42.87064816468429,11.146475279363328,11.88491367683151,108.91274516706663,111.90557949759351,71.97392808548115,72.87620537532217,23.760314324488593,23.508009882908517,33.10785115316609,32.153935349139225,0.009300000000000001,0.02464356662324471,0.020045946346524346,0.022304065123393127,0.06133333333333333,0.05178255619088481
2003-10-01,63.57563148285486,64.01904857540005,42.73638900525528,43.05696630748288,11.510087440612791,11.931938618604573,109.08893894774216,111.58140828744075,72.20075630073214,73.27289280393545,23.90054916753397,23.594383141791305,32.76286933553305,32.325170286589945,0.009166666666666667,0.024523947302773387,0.020297017530918726,0.022810716832876582,0.05833333333333333,0.05194370032811774
2004-01-01,63.91707529095912,64.25545513096462,43.14643957482598,43.2401985404168,11.547055466816023,11.979296604836065,109.49028545275546,111.2859942910268,72.73361256541037,73.67083542987639,23.910008566093307,23.67742607390572,32.77108174978431,32.48570751466022,0.009166666666666667,0.024616189012600053,0.020362598213850003,0.023305252611374443,0.057,0.05205824422899485
2004-04-01,64.23636581200202,64.49069940098764,43.20553148032791,43.419450483045495,11.998998658924162,12.024401067217207,109.27091940705662,111.01502040741065,73.08198799210746,74.07019230526902,24.020587550505322,23.75680395020715,33.1091295839884,32.63696938207455,0.010766666666666667,0.024894344326201877,0.026204811934768202,0.02377555875865324,0.05599999999999999,0.052144894658661074
2004-07-01,64.63600461114203,64.72223681591976,43.509818914362235,43.59375554183978,12.177171986191114,12.064350355784873,109.62196979094018,110.7631014016496,73.50211308815418,74.47053000209759,24.071347290186004,23.832325276072293,33.162354381892634,32.78059579214448,0.014866666666666665,0.02532280986558979,0.024495380628912544,0.02420768241548104,0.05433333333333334,0.05222544697961821
2004-10-01,65.08207615659845,64.94732669775942,43.892743856713615,43.76199895235912,12.417086412391063,12.096193636585356,109.84519673717752,110.52381743505643,73.9422786604059,74.87077720037225,24.154913534462665,23.903963417019526,33.234741482337135,32.9185595415856,0.020066666666666663,0.02585715245423749,0.028195148988468866,0.024589189005860983,0.05433333333333334,0.052324105995206385
2005-01-01,65.62399408469327,65.16313820466895,43.95601438346915,43.922999152059624,12.778417568631674,12.117033227345857,109.76354999661308,110.29009544337585,74.46652217346461,75.2692239536571,24.307638309444783,23.971843291743973,33.06603524662726,33.05311123170094,0.025366666666666666,0.026446403826119368,0.02625757775040949,0.024907823765179606,0.053,0.05246639393773683
2005-04-01,65.75698041567932,65.3668919336967,44.27580687429782,44.07564378566885,12.601546641645418,12.1241759284695,110.07875520981155,110.05449999194545,75.05786597499275,75.66353447338986,24.24432970151136,24.036250355876476,32.96502190619657,33.18673931176791,0.028633333333333334,0.02703597666159259,0.025832581120243114,0.0251535856538126,0.051000000000000004,0.05267908880660711
