date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1994-01-01,51.994537909411996,52.10377303204022,33.76758088525782,33.691746276765016,8.780718385650768,8.647483679124731,111.58491005889869,112.52819784175661,56.63648864202504,57.198696316930274,20.969821418183543,20.827081499888877
1994-04-01,52.582243515025745,52.39198276872471,33.98006925780837,33.89282475000069,9.17820298963034,8.75548372568096,113.14907483740507,112.89424934194567,56.886379328751126,57.38601710142629,20.983471046906615,20.87422197444697
1994-07-01,52.747881821144766,52.69222901165643,34.196632219987634,34.1001019145125,9.006470172755856,8.870009691298655,114.1730100359712,113.28701716687858,57.200616480794054,57.593501037711356,20.886362356282657,20.92006529355368
1994-10-01,53.20321933633937,53.00416503306435,34.444902787465836,34.313570717474484,9.33119159108809,8.990403237679297,114.32625984328783,113.70056456986325,57.45495147341004,57.821704820050776,21.01564280910316,20.96509123155299
1995-01-01,53.31558681897111,53.327474591500554,34.46339654188913,34.53328579370963,9.409506420539092,9.116058260998424,114.7043499425759,114.12943417651806,57.860482305273955,58.07096421516065,20.963211899510355,21.009762734165463
1995-04-01,53.3636343489559,53.661962361779736,34.728322237394096,34.759386926605416,9.178942931573024,9.246548936288724,114.28400646042365,114.56848422243209,58.2332139911439,58.34140751708039,20.985018753840453,21.054578467600695
1995-07-01,53.67893503779142,54.007423038240546,34.923660980899896,34.99197396878404,9.10527483675348,9.381608968490456,115.31033988803901,115.01285669586592,58.50720212668156,58.63305067126887,20.95224369280663,21.10001212213994
1995-10-01,53.895828675226824,54.36345862009254,35.05637836893074,35.231130401872505,9.257949312918372,9.520910439594536,115.2812572329305,115.45743884455314,58.74390526377382,58.94585911732049,21.010640218566785,21.146497763155185
1996-01-01,54.18414201013403,54.729453409155255,35.33063510702767,35.47689921864702,9.333283102360102,9.663922495606396,115.24768220576343,115.89722573178459,59.04643140749076,59.27973456342667,21.089086430919192,21.194380268984485
1996-04-01,54.949489990281634,55.104478460521,35.71137450077124,35.729214017657036,9.702632843220528,9.809907405963772,116.04332220279103,116.32702594711795,59.334269095547974,59.63446409940714,21.25533147855261,21.243922235027696
1996-07-01,55.284782233308135,55.487232277888054,35.860930888413776,35.9879138576833,10.023985844232369,9.957862977751933,116.67884181558588,116.74116417956529,59.68473013638721,60.00969605406436,21.26536665105181,21.295322687428857
1996-10-01,55.690768844778745,55.876278351082455,36.09052683347811,36.25282188063495,9.979630949657642,10.106654596396577,117.6574964725256,117.13371265151147,60.09243118226933,60.40489211363727,21.254839287755928,21.348790086065208
1997-01-01,55.79037271205876,56.270010398324814,36.24625826770924,36.523675194220516,10.156521652313662,10.255121475943833,118.10204741427448,117.49863743008183,60.37654313071259,60.81930438126157,21.205685947173002,21.404516582440436
1997-04-01,56.594425417268724,56.66665798613695,36.34811281713893,36.800099500790935,10.564540766854378,10.401954214197593,118.40576834985971,117.83017812536917,60.84479842287762,61.2519749582867,21.417430246744768,21.462637690565924
1997-07-01,57.15271885320342,57.064094534876226,36.808468650311404,37.08153189626105,10.722545464554418,10.545709954167524,118.78468963248001,118.12291628041596,61.37143232468271,61.701643925157285,21.51883106159611,21.523165442082522
1997-10-01,57.4825921383089,57.460087688569146,37.13922400276979,37.367102850786594,10.784028368840898,10.684979311486023,119.0077838938505,118.37177830230785,61.908309522189384,62.166760061432036,21.550854718457128,21.5860841550394
1998-01-01,57.926133141164435,57.85240010837246,37.37844312941957,37.65574114016281,11.186886792144263,10.81840569501287,119.48311723188965,118.57210997651535,62.47561120355811,62.64551799421546,21.59190096570294,21.651375814140504
1998-04-01,58.317566849988694,58.23875014666216,37.92112283945884,37.94619642116518,11.025270222546585,10.944647977849689,119.79188628819,118.71968141168533,63.10876325984342,63.135893170965815,21.624918253855338,21.719000561577825
1998-07-01,58.881813994181485,58.61684651624432,38.261126237793384,38.23700246200457,11.243156556057714,11.062559498107426,119.61331610540988,118.81087828973953,63.65918006944134,63.635688951296004,21.789004920960263,21.788881093095654
1998-10-01,59.65510184100696,58.98439544796113,38.69329675613288,38.52663211145252,11.534126773376823,11.171025774745477,120.72534615842459,118.84282077451695,64.23361377700762,64.14262024572895,21.873890987855813,21.860880253219385
1999-01-01,59.99118538317828,59.33922293961632,38.895131906875854,38.813528209284826,11.811644928048832,11.269037403713305,120.08351948935703,118.8132118866856,64.80983699463452,64.65434203315291,22.004584786827763,21.934859533342014
1999-04-01,60.33021930185222,59.679537507657976,39.459127808552594,39.09619501016466,11.705685458813612,11.35581532416681,120.42610553674811,118.72101637586096,65.50574548781316,65.16849041106613,22.005587825289695,22.01068704030136
1999-07-01,60.94870286335267,60.00393226952745,39.8620661866399,39.37314881147279,11.915468999931573,11.430934148025559,120.83793782653329,118.56608818910664,66.13364740969489,65.68272393628125,22.107962921535623,22.088273109582893
1999-10-01,61.767023921939106,60.3113966464191,40.34777109533314,39.64309853677477,12.185346444173577,11.494217978331045,120.98305883736955,118.34943670030127,66.79097530080197,66.19484119856364,22.309958499738606,22.16752379448083
2000-01-01,61.13469718905743,60.60151072280301,40.45145485063525,39.905033020815566,11.922641763543213,11.5458287334932,119.9040844949331,118.07356349817869,66.75663458149094,66.7028594703314,22.214518440690842,22.24835634172043
2000-04-01,62.05506724879864,60.874774033895754,40.64397626720396,40.158365638758674,12.569921877658128,11.586393926908238,119.86266042140103,117.74266067722975,67.3848085244136,67.20511574755118,22.48020580395007,22.330776299461586
2000-07-01,61.92018414389497,61.132048956656696,40.92730297862241,40.40284826287929,12.362048853717223,11.616818492405658,119.42932084842033,117.36208693314627,68.1462882458444,67.69993688770941,22.3959565670073,22.414768083150243
2000-10-01,62.100388873081855,61.37496619084239,41.17081858846262,40.638542243559904,12.30152834229494,11.638639202353716,118.64451188801223,116.93850895877067,68.84114688880808,68.18572190897854,22.477643857934947,22.50040976011292
2001-01-01,61.74338743812125,61.6056898362272,41.25156308959322,40.86584969281853,11.62503264622852,11.653879539814572,118.28258253717301,116.47982721640747,69.53000010509123,68.66111537316094,22.314950529758207,22.587768844756884
2001-04-01,61.9433987373101,61.82688139537195,41.15679778826512,41.08552496122542,11.530934035368539,11.664991526678623,116.81345511223378,115.99491177069996,69.99614610335455,69.1251485245711,22.517127939198694,22.67689966933024
2001-07-01,61.49886227493584,62.041334484637964,41.02819973923271,41.29858889987173,11.286041234898896,11.67442520488349,114.98654110011203,115.4936222388844,70.40636933781897,69.57738568140734,22.539621437461683,22.76768463018525
2001-10-01,61.4723696324511,62.25195904856977,41.44487052926006,41.5061347302863,10.668341184523477,11.684556110981326,113.33975230921769,114.9861687480959,70.74053562332966,70.01794064522332,22.704494700859353,22.859903307844014
2002-01-01,61.82377591347681,62.46136379198092,41.380478950928755,41.70911111049311,10.965623537338958,11.697521000626285,112.07112790705109,114.48227326056771,70.95478549661772,70.44746419202814,22.977632364747453,22.9531873163277
2002-04-01,62.049665226428175,62.671699635601065,41.649398596164936,41.90845001757574,11.018134706192217,11.714801309636591,112.07077429098263,113.99046131035776,71.24037548229545,70.86708933026344,23.02923469751173,23.047063963929393
